,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo
4047,0.481,0.331,0.6190448349747553,0.424,2.68e-05,0.0893,1.0,0.0459,0.3412504868837745
4048,0.183,0.878,0.4507917335689544,0.525,0.0,0.0714,1.0,0.0578,0.4742756016189944
4049,0.406,0.863,0.4276301791331194,0.576,0.00824,0.141,1.0,0.0567,0.4235042083693204
4050,0.556,0.76,0.45024404605308344,0.479,0.0,0.0703,1.0,0.0466,0.3806626699859439
4051,0.703,0.482,0.5627071149412881,0.595,0.000203,0.136,0.0,0.0289,0.34744872902165996
4052,0.512,0.451,0.48202612767651787,0.422,0.162,0.139,0.0,0.0433,0.5080441667090044
4053,0.352,0.768,0.4553157842033777,0.714,0.0,0.15,1.0,0.0401,0.5564996867008756
4054,0.903,0.753,0.3534368569153534,0.24,0.000451,0.109,1.0,0.0458,0.3302045758607258
4055,0.0542,0.412,0.5002569223032194,0.477,0.798,0.0975,0.0,0.029,0.31881149553760435
4056,0.137,0.697,0.4561439738228361,0.875,0.0,0.28,1.0,0.034,0.5930202035597554
4057,0.13,0.711,0.44085102482724836,0.775,0.873,0.137,1.0,0.0372,0.5928423851377669
4058,0.818,0.68,0.47148643138037527,0.34,0.0,0.285,1.0,0.034,0.5505046656166911
4059,0.914,0.589,0.5050734069694447,0.242,0.0,0.0887,1.0,0.0442,0.37997679892970243
4060,0.0145,0.487,0.4594954256433388,0.669,0.00349,0.102,1.0,0.232,0.7283188538332571
4061,0.00814,0.34,0.5223495402845901,0.923,0.000829,0.385,0.0,0.131,0.5410294839878744
4062,0.945,0.756,0.4146117125057376,0.394,0.0371,0.12,0.0,0.0956,0.2964783484902369
4063,0.329,0.633,0.6127436455562449,0.691,0.000211,0.134,1.0,0.0557,0.3387102237125099
4064,0.8,0.39,0.4742790331558395,0.448,0.182,0.107,0.0,0.0276,0.613431218140866
4065,0.851,0.491,0.4916702253311511,0.417,0.0,0.117,1.0,0.0287,0.4865958779996274
4066,0.988,0.457,0.4901286229634605,0.223,0.918,0.135,0.0,0.0317,0.6392910972243391
4067,0.615,0.571,0.5159871627899393,0.415,0.0,0.187,0.0,0.0305,0.33034005656319326
4068,0.95,0.586,0.38490212946264446,0.129,0.0,0.253,0.0,0.0474,0.6110941760233026
4069,0.985,0.497,0.35768037483769555,0.118,0.863,0.113,0.0,0.0312,0.47839929550034715
4070,0.0495,0.612,0.5187330524186997,0.807,0.0177,0.101,1.0,0.0336,0.5252121119748006
4071,0.048,0.722,0.48542617513759323,0.495,0.0,0.154,1.0,0.079,0.6771706548798455
4072,0.992,0.642,0.5008794071735259,0.01,0.945,0.103,1.0,0.0446,0.3724491523988552
4073,0.092,0.827,0.45551797415755657,0.73,1.35e-05,0.258,1.0,0.0934,0.4022210367660756
4074,0.0479,0.528,0.4292701438644433,0.771,0.00802,0.0437,1.0,0.046,0.6607944249690935
4075,0.0901,0.446,0.5828721599092614,0.952,0.0857,0.112,1.0,0.0523,0.530504326914935
4076,0.252,0.76,0.4731865706411711,0.532,0.0,0.252,1.0,0.127,0.5210249115141662
4077,0.225,0.692,0.5019615724612527,0.711,0.0,0.12,0.0,0.0317,0.529793053226981
4078,0.969,0.696,0.399748351839295,0.472,0.858,0.205,1.0,0.0346,0.5080399329370523
4079,0.229,0.648,0.46695099300804443,0.727,0.0,0.17,1.0,0.142,0.6775051228640621
4080,0.914,0.245,0.42702625596570165,0.425,0.646,0.116,1.0,0.0324,0.8629104641907568
4081,0.0392,0.67,0.48206014091047655,0.843,0.0,0.225,1.0,0.0454,0.495393656116107
4082,0.0684,0.72,0.47809793831273506,0.706,0.0,0.166,1.0,0.0473,0.5631001371742113
4083,0.27,0.666,0.5106485746637786,0.542,0.0,0.0765,1.0,0.0392,0.508619959694491
4084,0.0187,0.493,0.5142804772803937,0.782,1.88e-05,0.321,1.0,0.0353,0.4442962624261207
4085,0.0805,0.651,0.5168187441949752,0.492,0.0206,0.0912,1.0,0.0301,0.6436772849667225
4086,0.0082,0.589,0.5152734699458534,0.661,0.0,0.36,1.0,0.0261,0.47400464021405947
4087,0.0506,0.464,0.5661661996728502,0.945,0.756,0.112,1.0,0.0401,0.6993217497332723
4088,0.00939,0.628,0.5364136528768997,0.647,2.78e-05,0.0783,1.0,0.035,0.44459262646276815
4089,0.932,0.346,0.32877455153824964,0.0578,0.928,0.211,1.0,0.0352,0.4117724262900303
4090,0.875,0.342,0.38348080144504726,0.0192,0.0787,0.0615,1.0,0.0533,0.6741689105658012
4091,0.883,0.69,0.4972479052286527,0.423,0.0123,0.111,0.0,0.0294,0.5509026401801893
4092,0.0199,0.708,0.5091760564265639,0.777,0.0023,0.193,0.0,0.0568,0.5079171535504412
4093,0.239,0.715,0.4987693233907642,0.605,1.41e-05,0.189,0.0,0.0428,0.5205676641433385
4094,0.919,0.326,0.6127283687669371,0.196,0.871,0.0909,0.0,0.0437,0.5135057325272231
4095,0.954,0.306,0.4837181690704875,0.188,0.928,0.142,1.0,0.032,0.365988416399939
4096,0.931,0.364,0.39867506675158126,0.349,0.94,0.11,0.0,0.0321,0.2770029975105421
4097,0.909,0.124,0.6251982272167393,0.0388,0.861,0.124,0.0,0.0424,0.2859193212416806
4098,0.903,0.163,0.502438074148162,0.0902,0.895,0.083,1.0,0.0384,0.5518213686937966
4099,0.652,0.28,0.46647744122966284,0.159,0.627,0.0948,0.0,0.0392,0.24858168639604394
4100,0.00117,0.694,0.4027773587009875,0.924,0.917,0.259,1.0,0.0557,0.5289378312926553
4101,0.195,0.73,0.41840466400991017,0.892,0.862,0.279,0.0,0.219,0.5123795491879626
4102,0.162,0.713,0.34372152993480687,0.443,4.72e-06,0.29,1.0,0.0544,0.6960871479618622
4103,0.0508,0.692,0.39750765405631117,0.488,0.0,0.154,0.0,0.135,0.7277853985672915
4104,0.00614,0.737,0.4349409917683731,0.846,0.0,0.0486,0.0,0.22,0.37249149011837623
4105,0.0922,0.433,0.47671133146604006,0.443,0.000293,0.117,0.0,0.0361,0.3382910802892513
4106,0.868,0.356,0.446015809889611,0.369,0.0,0.208,0.0,0.0527,0.7413122999542753
4107,0.000223,0.633,0.42109696315038114,0.926,0.816,0.12,1.0,0.044,0.4995723890328371
4108,0.0451,0.745,0.44402849716637394,0.65,0.00758,0.111,1.0,0.346,0.6098621483852393
4109,0.000178,0.718,0.41068248484988845,0.87,0.234,0.0869,1.0,0.0447,0.5035521346678182
4110,0.177,0.667,0.4949785386368408,0.824,0.0152,0.0933,1.0,0.0665,0.48687530694846654
4111,0.528,0.412,0.4929995377706484,0.613,1.96e-06,0.104,1.0,0.125,0.37691154803637655
4112,0.0289,0.656,0.491935354328632,0.655,0.756,0.157,0.0,0.0272,0.5292850005927281
4113,0.668,0.656,0.4505485436674539,0.68,0.000379,0.124,0.0,0.224,0.7199994919473658
4114,0.356,0.796,0.4499555401383606,0.681,0.0,0.105,1.0,0.0463,0.47416128977628746
4115,0.514,0.468,0.6009575779253429,0.462,4.14e-06,0.162,1.0,0.127,0.6787032803265084
4116,0.0211,0.627,0.6196789140043402,0.629,0.189,0.0765,1.0,0.0406,0.5928339175938627
4117,0.17,0.796,0.5398424064866978,0.94,0.000168,0.249,1.0,0.0804,0.4953851885722027
4118,0.00728,0.584,0.49815798785387067,0.979,0.0619,0.617,0.0,0.0924,0.533336720350895
4119,0.322,0.71,0.4539358285181274,0.72,2.49e-06,0.0936,1.0,0.0409,0.5630281630510254
4120,4.14e-05,0.729,0.5006519440007056,0.675,0.00126,0.0867,0.0,0.0286,0.5293739098037223
4121,0.00281,0.465,0.48653266528979566,0.813,0.0,0.0464,1.0,0.0841,0.6267210282985317
4122,0.896,0.493,0.4062159095356259,0.336,0.0113,0.149,1.0,0.0361,0.4064336398584227
4123,0.546,0.38,0.48689625849913143,0.43,1.71e-05,0.188,1.0,0.0288,0.3480329895510508
4124,0.634,0.566,0.519608910204997,0.664,0.0,0.116,0.0,0.0464,0.5459237243645108
4125,0.266,0.554,0.5183692732121692,0.485,0.0,0.12,1.0,0.036,0.5335399414045962
4126,0.291,0.563,0.4837274269828433,0.819,2.87e-06,0.319,1.0,0.0296,0.41498585920167996
4127,0.0332,0.789,0.4805791243866724,0.711,0.0,0.0876,1.0,0.041,0.47835272400887396
4128,0.0264,0.841,0.48662115908128456,0.935,0.654,0.203,1.0,0.15,0.5434681366322884
4129,0.018,0.573,0.5081263184250622,0.902,0.00125,0.0928,0.0,0.054,0.3573811580213043
4130,0.16,0.557,0.538481338376585,0.532,4.42e-06,0.0999,1.0,0.0307,0.4402784128435706
4131,0.157,0.842,0.49859038908291886,0.801,4.82e-06,0.0642,0.0,0.228,0.40593828854002606
4132,0.0386,0.691,0.4702270347172819,0.857,0.0632,0.191,1.0,0.271,0.5502929770190859
4133,0.0873,0.698,0.4667550138937058,0.763,0.0,0.647,0.0,0.205,0.5924698132059815
4134,0.00138,0.575,0.5047777519022274,0.945,5.45e-05,0.111,0.0,0.0305,0.5716565902894206
4135,0.104,0.638,0.5889395185416446,0.413,0.0,0.107,1.0,0.0602,0.41061660654710497
4136,0.423,0.156,0.5067674974236778,0.44,0.884,0.117,1.0,0.0343,0.3885671222205287
4137,0.203,0.533,0.47736804744363837,0.591,0.000644,0.395,0.0,0.042,0.42338566275466133
4138,0.0064,0.667,0.4598396780242655,0.679,5.28e-05,0.17,1.0,0.0475,0.423605818896171
4139,0.00569,0.863,0.4773794224308845,0.401,9.14e-06,0.123,1.0,0.0748,0.5205930667750512
4140,0.911,0.136,0.4591181584147672,0.164,0.916,0.109,0.0,0.0364,0.24684160612372774
4141,0.91,0.427,0.4491660104172812,0.403,0.34,0.101,1.0,0.0372,0.605873935206354
4142,0.992,0.653,0.4218437062534306,0.123,0.898,0.153,1.0,0.0405,0.37650510592897424
4143,0.121,0.605,0.5090896161379521,0.724,0.431,0.108,0.0,0.0441,0.37851191383427324
4144,0.0506,0.463,0.4542042838837521,0.857,0.0,0.184,1.0,0.0632,0.47268793713695406
4145,0.0437,0.745,0.49312353325517466,0.454,3.47e-06,0.0741,0.0,0.0392,0.5885239377466173
4146,0.973,0.453,0.5663905682018351,0.0528,0.000252,0.092,1.0,0.0442,0.5621221358532743
4147,9.93e-05,0.348,0.4591103301771897,0.95,9.68e-06,0.0868,0.0,0.124,0.7153550441159037
4148,0.000729,0.591,0.4843205213186257,0.746,0.0,0.127,1.0,0.0444,0.45709918880929395
4149,0.103,0.672,0.4718325854970091,0.717,0.0,0.398,1.0,0.226,0.6685337600975461
4150,0.255,0.696,0.48462212171104824,0.519,0.0,0.0903,0.0,0.0462,0.5920972412741959
4151,0.0284,0.731,0.46623687068181985,0.647,0.0191,0.0937,1.0,0.0486,0.4867652288777117
4152,0.498,0.38,0.4840544833780067,0.292,0.0262,0.126,1.0,0.054,0.3199546139646734
4153,0.0984,0.611,0.4327845561366854,0.449,0.0,0.226,0.0,0.294,0.7035639892292841
4154,0.191,0.88,0.4589615223096448,0.497,0.0,0.108,1.0,0.0523,0.5926306965401615
4155,0.136,0.666,0.5064748967390336,0.481,0.0,0.274,1.0,0.0599,0.3176218056190621
4156,0.106,0.951,0.5031913212967791,0.6,0.0,0.0712,0.0,0.0685,0.5293908448915308
4157,0.287,0.768,0.5593845733108371,0.873,1.76e-05,0.114,0.0,0.103,0.4318489728869244
4158,0.000436,0.609,0.5538697491097038,0.953,0.849,0.262,1.0,0.0344,0.5376128300225237
4159,0.259,0.554,0.5798545840790741,0.509,3.2e-06,0.138,1.0,0.0356,0.3725380616098494
4160,0.794,0.363,0.4017377701833422,0.469,0.0176,0.106,0.0,0.0528,0.728157970499077
4161,0.0978,0.624,0.5435300675020835,0.906,0.0,0.0963,0.0,0.0514,0.5503480160544633
4162,0.748,0.315,0.4873347972008497,0.491,0.0,0.128,1.0,0.0311,0.4655709664854612
4163,0.0661,0.401,0.5681223115332683,0.517,0.0,0.202,0.0,0.0481,0.5438322410201696
4164,0.0233,0.576,0.5477839480942515,0.735,0.00118,0.188,0.0,0.0352,0.44479161374451726
4165,0.753,0.536,0.5019615724612527,0.321,0.212,0.105,1.0,0.03,0.5163931649985605
4166,0.809,0.673,0.5422477502475784,0.453,8.17e-06,0.112,1.0,0.0468,0.6855238869413538
4167,0.801,0.592,0.4905529269576534,0.237,0.000246,0.0928,1.0,0.042,0.7860336330843875
4168,0.223,0.341,0.48055681513956006,0.519,0.0,0.271,1.0,0.0615,0.8034175007197413
4169,0.306,0.779,0.4305887715925476,0.572,0.739,0.106,1.0,0.0396,0.48685837186065806
4170,0.0299,0.905,0.4665587992719711,0.962,0.0,0.0272,1.0,0.0856,0.5502591068434689
4171,0.739,0.713,0.4361089195893939,0.442,0.0,0.112,1.0,0.0604,0.4574082541617978
4172,0.013,0.853,0.49406631017915714,0.56,0.0,0.0944,1.0,0.0406,0.5676048705312536
4173,0.091,0.487,0.5270181369902112,0.621,0.0,0.132,1.0,0.0333,0.5928974241731443
4174,0.929,0.387,0.5015961151080601,0.135,0.0,0.0948,1.0,0.051,0.35134803298955103
4175,0.814,0.445,0.49596223986847443,0.101,0.576,0.0817,0.0,0.0555,0.637246185371471
4176,0.387,0.796,0.49132997374787357,0.334,0.0,0.206,1.0,0.172,0.5716015512540432
4177,0.465,0.613,0.4579653319603272,0.319,0.873,0.104,0.0,0.0333,0.5419355111856254
4178,0.747,0.732,0.5545911195158664,0.408,0.000229,0.069,1.0,0.036,0.3684016664126403
4179,0.131,0.245,0.5284451162098822,0.64,8.11e-06,0.0766,0.0,0.0608,0.5746879710071296
4180,0.909,0.507,0.49473247128626197,0.387,0.0,0.113,1.0,0.0324,0.43602347203170244
4181,0.134,0.631,0.472753291603103,0.625,0.0196,0.117,1.0,0.0374,0.6604133854934038
4182,0.104,0.896,0.48593594260011286,0.586,0.0,0.79,0.0,0.0559,0.49522853900997477
4183,0.702,0.439,0.5594687440203336,0.488,0.000339,0.16,1.0,0.0615,0.39381276566918993
4184,0.00742,0.706,0.50768141668076,0.915,1.1e-06,0.0343,1.0,0.0535,0.4868499043167539
4185,0.0415,0.689,0.4966370570917995,0.87,0.0,0.172,0.0,0.121,0.48695998238750865
4186,0.831,0.518,0.5287596845531057,0.12,0.0,0.117,1.0,0.0398,0.5574734542498603
4187,0.909,0.303,0.37934372483974577,0.00338,0.89,0.116,0.0,0.0493,0.21575301867940186
4188,0.00162,0.52,0.5143181638799748,0.825,0.0,0.711,0.0,0.046,0.5292680655049196
4189,0.59,0.489,0.5128693623953313,0.413,0.0,0.0639,1.0,0.0314,0.5762841030330743
4190,0.00689,0.572,0.4838595054614774,0.551,0.695,0.117,1.0,0.0823,0.5184084404477637
4191,0.00075,0.616,0.5509893222453135,0.946,0.0777,0.355,1.0,0.0687,0.5418889396941523
4192,0.231,0.655,0.4970378202203749,0.727,0.0,0.173,0.0,0.046,0.47846280207962877
4193,0.964,0.323,0.3773974978214103,0.117,0.495,0.079,0.0,0.0349,0.7624261206794357
4194,0.793,0.332,0.47024988680690183,0.234,0.00375,0.187,1.0,0.0277,0.3979406933224949
4195,0.431,0.688,0.5324492667409162,0.761,0.847,0.0849,0.0,0.0396,0.42337296143880504
4196,0.0628,0.529,0.5604254462775096,0.843,0.000827,0.0608,0.0,0.0616,0.4981540754288811
4197,0.39,0.538,0.47915207608383925,0.541,0.0,0.103,1.0,0.16,0.674943690833037
4198,0.016,0.319,0.5665391314377484,0.757,0.0,0.102,0.0,0.0432,0.5184888821148538
4199,0.138,0.754,0.5043124907081005,0.909,0.0,0.281,0.0,0.23,0.537663635285949
4200,0.00595,0.617,0.5628974205073249,0.887,0.000332,0.353,1.0,0.0317,0.5415968094294569
4201,0.0866,0.491,0.5095601617687762,0.48,3.2e-05,0.382,0.0,0.0287,0.3933978560178834
4202,0.000239,0.417,0.5560605801514527,0.824,0.0545,0.0725,0.0,0.105,0.6685972666768276
4203,0.596,0.502,0.48838185502471254,0.433,0.0,0.096,1.0,0.11,0.7439838100560551
4204,0.000272,0.299,0.49007115616665065,0.905,0.0,0.376,1.0,0.156,0.6916628562719097
4205,0.0671,0.585,0.519986792180966,0.564,0.0,0.135,0.0,0.0515,0.4784289319040119
4206,0.0115,0.721,0.47117771762719807,0.65,0.00014,0.34,0.0,0.135,0.5524522007146606
4207,0.0105,0.53,0.5348704433129257,0.816,0.00061,0.379,1.0,0.0503,0.3684186015004488
4208,0.0333,0.667,0.4963335007001133,0.747,0.00112,0.362,0.0,0.122,0.3176514420227269
4209,0.0529,0.401,0.5094257557519719,0.624,2.5e-05,0.265,1.0,0.0334,0.5369608291418991
4210,0.0731,0.639,0.43708275763231885,0.776,1.97e-06,0.18,1.0,0.0829,0.6778311233043743
4211,0.0152,0.59,0.4741871579696617,0.85,6.79e-06,0.0898,0.0,0.0575,0.33846466493928773
4212,0.078,0.632,0.49381332494743835,0.668,0.111,0.0863,1.0,0.0514,0.46146844146386895
4213,0.681,0.658,0.5054724306785938,0.441,0.241,0.109,0.0,0.0436,0.5486926112211891
4214,0.3,0.794,0.4795488676531583,0.711,0.0,0.0955,0.0,0.0699,0.7405502210028958
4215,0.598,0.606,0.5426923412554885,0.519,0.0,0.287,0.0,0.0276,0.3218259411675049
4216,0.0115,0.64,0.5014995279270287,0.74,0.00678,0.167,1.0,0.0284,0.4948390319903809
4217,0.001,0.678,0.4371756815874672,0.874,0.223,0.339,1.0,0.0667,0.5293146369963928
4218,0.144,0.677,0.4253358062383743,0.821,0.0,0.125,1.0,0.0611,0.44399566461752105
4219,0.822,0.432,0.574205300182753,0.33,0.293,0.152,0.0,0.0434,0.5717031617808938
4220,0.425,0.483,0.5322155442493934,0.753,0.000142,0.257,0.0,0.0832,0.4873156192314857
4221,0.828,0.204,0.4746148739661309,0.319,0.588,0.34,1.0,0.0387,0.3656497146437704
4222,0.171,0.753,0.47572525583529357,0.657,0.0,0.112,1.0,0.0449,0.45305593659503124
4223,0.0534,0.627,0.5002668095017397,0.685,0.756,0.096,1.0,0.0272,0.41062930786296126
4224,0.0301,0.754,0.45710177847576206,0.763,2.23e-05,0.0901,0.0,0.0435,0.4993861030669444
4225,0.969,0.545,0.4952618818295662,0.366,0.267,0.641,1.0,0.0378,0.3683254585175024
4226,0.0166,0.527,0.4684281752907993,0.835,0.0,0.249,1.0,0.0433,0.5333832918423682
4227,0.973,0.617,0.4348717621830125,0.211,0.884,0.115,0.0,0.0397,0.32160578502599535
4228,0.977,0.578,0.3103851795419532,0.323,0.884,0.104,1.0,0.0334,0.5243611238124269
4229,0.745,0.682,0.49970762354016474,0.26,0.0,0.137,0.0,0.0495,0.5844044776372165
4230,0.246,0.661,0.5499452332101686,0.421,0.779,0.1,1.0,0.0283,0.5083024267980829
4231,0.836,0.396,0.47329246814389103,0.375,0.0,0.287,1.0,0.0342,0.3817084116581144
4232,0.00433,0.638,0.500023258124882,0.795,0.00139,0.153,1.0,0.302,0.651958542905045
4233,0.92,0.367,0.5267415859531224,0.255,2.38e-05,0.0944,0.0,0.033,0.579501769716676
4234,0.0505,0.785,0.5018305539941625,0.623,0.125,0.0539,1.0,0.0403,0.42757286321529575
4235,0.917,0.476,0.4985112268236356,0.253,0.0,0.113,1.0,0.0298,0.3667843655269352
4236,0.0922,0.433,0.47671133146604006,0.443,0.000293,0.117,0.0,0.0361,0.3382910802892513
4237,0.924,0.3,0.6232636100635705,0.297,0.925,0.314,0.0,0.037,0.5921141763620044
4238,0.000841,0.273,0.4810623147342976,0.896,0.351,0.305,1.0,0.0913,0.584226659215228
4239,0.398,0.573,0.38890543299792646,0.469,0.903,0.268,0.0,0.0246,0.465642940608647
4240,0.993,0.63,0.30174182106887293,0.00728,0.973,0.145,0.0,0.0484,0.601940761062846
4241,0.0302,0.949,0.5460620074538842,0.661,0.0,0.0454,0.0,0.0572,0.4424461040830497
4242,0.00486,0.552,0.535941828370778,0.804,2.75e-05,0.414,0.0,0.0968,0.5378541550237937
4243,0.925,0.471,0.538264535592639,0.484,0.499,0.0987,0.0,0.0317,0.3174566885129299
4244,0.0781,0.62,0.4136476068979835,0.555,0.878,0.303,0.0,0.0726,0.7619900421683686
4245,0.598,0.789,0.5238499809417432,0.789,0.0,0.099,1.0,0.298,0.5078409456553032
4246,0.00112,0.393,0.4444251157995962,0.567,0.841,0.204,0.0,0.0319,0.32187251265897815
4247,0.0534,0.627,0.5002668095017397,0.685,0.756,0.096,1.0,0.0272,0.41062930786296126
4248,0.808,0.72,0.49249064809986054,0.383,0.0,0.0917,1.0,0.0314,0.3981735507798608
4249,0.909,0.502,0.4049200942320077,0.178,0.000541,0.0925,1.0,0.0336,0.3835162322816643
4250,0.913,0.601,0.5108211939032379,0.126,1.05e-06,0.148,1.0,0.0379,0.5076969974089315
4251,0.191,0.756,0.5228026457147981,0.77,0.0,0.178,1.0,0.0343,0.5078875171467764
4252,0.0105,0.487,0.4886580892864496,0.935,0.000256,0.203,1.0,0.233,0.6986274111331268
4253,0.713,0.613,0.44171871176014776,0.299,0.943,0.132,1.0,0.0367,0.5081584785517113
4254,0.223,0.241,0.5687340096690834,0.295,0.0319,0.11,1.0,0.0318,0.48411912140764446
4255,0.335,0.604,0.4831144312600937,0.601,0.0,0.105,1.0,0.046,0.5970084167386407
4256,0.017,0.474,0.5275209303789357,0.838,0.683,0.106,0.0,0.102,0.4001210858778303
4257,0.208,0.689,0.5905749486055316,0.786,0.0319,0.161,1.0,0.039,0.5080356991651002
4258,0.446,0.623,0.4937682207959897,0.579,0.0,0.108,0.0,0.0289,0.48272197666344896
4259,0.596,0.652,0.5037804112118454,0.705,0.00717,0.514,1.0,0.0314,0.5929143592609528
4260,0.586,0.247,0.5820446441647968,0.19,0.000877,0.0568,0.0,0.0379,0.5367152703686768
4261,0.955,0.585,0.45653711493842164,0.141,0.924,0.121,0.0,0.0444,0.6770436417212823
4262,0.314,0.755,0.47691239692997245,0.769,2.38e-06,0.0628,0.0,0.186,0.48673982624599904
4263,0.772,0.533,0.4697949859672841,0.5,0.0,0.112,1.0,0.0481,0.4224034276617724
4264,0.00282,0.466,0.4784034178563277,0.659,0.0,0.273,1.0,0.115,0.7881970905519146
4265,0.94,0.543,0.455016042703545,0.206,0.453,0.385,1.0,0.0319,0.4788692441870311
4266,0.715,0.872,0.47440382921981805,0.52,0.0,0.0982,1.0,0.0618,0.5585107283781267
4267,0.048,0.698,0.48519446626744567,0.881,0.612,0.409,0.0,0.621,0.44459262646276815
4268,0.96,0.156,0.42076315288618504,0.0235,0.082,0.0936,0.0,0.0432,0.26090619654862907
4269,0.989,0.239,0.4296432942373163,0.125,0.896,0.101,1.0,0.0448,0.5673889481616962
4270,0.139,0.66,0.5194737401356364,0.658,0.738,0.0717,0.0,0.0308,0.46588003183796506
4271,0.934,0.332,0.45856338247681094,0.129,0.903,0.111,1.0,0.0533,0.29219800504665616
4272,0.563,0.14,0.35934016522518486,0.0532,0.889,0.0748,1.0,0.0393,0.4055106775728632
4273,0.791,0.555,0.49651258939876053,0.35,6.64e-06,0.11,0.0,0.0503,0.3292689122593101
4274,0.97,0.209,0.5020541255796309,0.167,0.928,0.156,1.0,0.0373,0.3422708259242324
4275,0.867,0.207,0.36508621105865147,0.00948,0.868,0.0928,0.0,0.0404,0.28922166336432453
4276,0.317,0.798,0.5290328413959169,0.56,0.000292,0.133,1.0,0.0469,0.45289081948889903
4277,0.0235,0.159,0.44113748921561413,0.946,8.06e-06,0.387,1.0,0.0629,0.6986316449050789
4278,0.557,0.815,0.4246556621374884,0.658,0.322,0.114,1.0,0.0464,0.4840302121966502
4279,0.76,0.468,0.23282862780237945,0.247,0.938,0.101,1.0,0.0356,0.38965096784026826
4280,0.987,0.615,0.5225905127400488,0.152,0.906,0.111,1.0,0.0583,0.5237218242476587
4281,0.692,0.817,0.4146785247359921,0.162,0.971,0.127,1.0,0.0484,0.3514496435164016
4282,0.0307,0.657,0.4460295927114408,0.757,4.93e-06,0.098,1.0,0.032,0.5925502548730714
4283,0.0162,0.745,0.4769738086124178,0.6,0.00271,0.0628,1.0,0.118,0.42327135091195445
4284,0.49,0.755,0.46675874902762704,0.625,0.0,0.157,1.0,0.0897,0.6224576199427594
4285,0.194,0.653,0.49725797631614155,0.809,0.0,0.165,1.0,0.0474,0.3904088130196955
4286,0.753,0.157,0.55214029120167,0.262,0.955,0.0866,1.0,0.0393,0.42350844214127253
4287,0.119,0.652,0.5020887254666713,0.692,8.73e-06,0.109,1.0,0.0653,0.6856043286084439
4288,0.149,0.821,0.48712391807319033,0.463,0.0213,0.15,1.0,0.0942,0.43915646327626207
4289,0.26,0.57,0.482128146129825,0.531,0.000304,0.0922,1.0,0.293,0.46481312130603397
4290,0.846,0.684,0.47513464252680837,0.173,0.0,0.162,1.0,0.0595,0.583168216227201
4291,0.165,0.547,0.4610403282013118,0.487,2.1e-05,0.272,0.0,0.0502,0.6135455299835729
4292,0.536,0.67,0.48112817141707764,0.711,0.00149,0.242,1.0,0.0563,0.6943301326017375
4293,0.474,0.781,0.5445381653781669,0.445,0.0,0.184,1.0,0.0295,0.33445951667259394
4294,0.733,0.605,0.48443452473003656,0.377,0.0,0.0808,1.0,0.0443,0.31277837050585106
4295,0.117,0.854,0.5084832494072247,0.463,0.0,0.354,1.0,0.137,0.5081542447797591
4296,6.58e-05,0.59,0.5091285199308544,0.685,3.08e-05,0.165,1.0,0.0282,0.4759225389083642
4297,0.00583,0.284,0.5148198224630045,0.704,0.000115,0.0424,1.0,0.186,0.8116225507629257
4298,0.199,0.631,0.5058491689373992,0.927,0.119,0.148,0.0,0.0332,0.5248268387271587
4299,0.516,0.145,0.46726127845805254,0.174,0.633,0.0784,1.0,0.0396,0.4237540009144947
4300,0.228,0.62,0.5368440017227725,0.712,3.39e-06,0.0561,1.0,0.1,0.7207319344950803
4301,0.0266,0.541,0.5156061302028245,0.572,0.186,0.0925,1.0,0.0277,0.5347338650950906
4302,0.506,0.736,0.4905424336847999,0.449,6.63e-05,0.117,0.0,0.0633,0.6264754695253095
4303,0.0036,0.671,0.5600725465366825,0.666,0.339,0.226,0.0,0.0284,0.5249623194296262
4304,0.00254,0.667,0.4254320515558052,0.761,0.000793,0.0787,1.0,0.153,0.7489669596436856
4305,0.695,0.593,0.5048095605156417,0.352,2.22e-05,0.3,1.0,0.0284,0.5080018289894833
4306,0.687,0.495,0.4598903281456306,0.406,0.000184,0.32,1.0,0.0264,0.6684321495706955
4307,0.138,0.685,0.47659004571122,0.464,3.97e-05,0.111,1.0,0.0579,0.3810860471811546
4308,0.00375,0.693,0.5179616948914609,0.683,0.00039,0.347,1.0,0.0347,0.5929058917170485
4309,0.755,0.657,0.5131071542690782,0.44,7.07e-05,0.22,0.0,0.0522,0.38933766871581227
4310,0.0858,0.376,0.45706511976172304,0.657,0.0,0.0884,1.0,0.0768,0.34109383732154647
4311,0.762,0.562,0.49387660801211575,0.383,0.0,0.0775,1.0,0.0356,0.5042972785313892
4312,0.383,0.851,0.3964553997946667,0.424,0.0,0.0843,1.0,0.0463,0.4018992700977155
4313,0.0586,0.79,0.479399427606809,0.73,0.0,0.0878,1.0,0.0926,0.3979110569188301
4314,0.0342,0.67,0.4522565824798912,0.896,3.21e-05,0.344,1.0,0.058,0.42852546190451996
4315,0.000147,0.502,0.5509742704186462,0.89,0.0117,0.217,1.0,0.0364,0.565293231045403
4316,0.0991,0.755,0.48844073701011426,0.837,0.0,0.289,0.0,0.142,0.5081711798675677
4317,0.369,0.779,0.47000657639534227,0.705,7.91e-06,0.124,1.0,0.0344,0.4277041101458111
4318,0.271,0.261,0.6379289656524607,0.231,0.9,0.239,0.0,0.0388,0.5075869193381768
4319,0.136,0.608,0.5029423705516813,0.845,0.0,0.111,1.0,0.0597,0.41904181273179897
